INDEX_NAME,AS_OF_DATE,CUSIP,ISIN_NUMBER,DESCRIPTION,CASH_VALUE,TICKER,PAR_WTD_COUPON,CURRENT_COUPON,MATURITY_DATE,MATURITY_WAL,YRS_TO_WORST,RATING,ISO_CURRENCY,ISO_COUNTRY,ML_INDUSTRY_LVL_1,ML_INDUSTRY_LVL_2,ML_INDUSTRY_LVL_3,ML_INDUSTRY_LVL_4,MLINDLVL1_CODE,MLINDLVL2_CODE,MLINDLVL3_CODE,MLINDLVL4_CODE,MKT_INDEX_WGHT,PREVMEND_MKT_INDEX_WGHT,PAR_INDEX_WGHT,CASH,SEMI_MOD_DURATION,SEMI_MOD_DUR_TO_WORST,EFF_DUR,PREVMEND_EFF_DUR,MOD_DUR_TO_WORST,PREVMEND_MOD_DUR_TO_WORST,MODIFIED_DUR,MACAULAY_DUR,EFF_CONVEXITY,SEMI_CONVEXITY_TO_WORST,CONVEXITY_TO_WORST,SEMI_CONVEXITY,CONVEXITY,FACTOR,WAC,WAM,WALA,CPR,DESCRIPTION2,TYPE,SPREAD_DURATION,MUNI_STATE,KDR_TRSY_6_MOS,KDR_TRSY_2_YRS,KDR_TRSY_5_YRS,KDR_TRSY_10_YRS,KDR_TRSY_20_YRS,KDR_TRSY_30_YRS,KDR_TRSY_50_YRS,KDR_SWAP_6_MOS,KDR_SWAP_2_YRS,KDR_SWAP_5_YRS,KDR_SWAP_10_YRS,KDR_SWAP_20_YRS,KDR_SWAP_30_YRS,KDR_SWAP_50_YRS,PRINCIPAL_CASH,INTEREST_CASH,REDEMPTION_CASH,ANNOUNCE_DATE,GEO_REGION,MTY_TYPE,TRR_INDEX_VAL_LOC,TRR_1_DAY_LOC,TRR_1_WEEK_LOC,TRR_1_MONTH_LOC,TRR_3_MONTH_LOC,TRR_6_MONTH_LOC,TRR_12_MONTH_LOC,TRR_MTD_LOC,TRR_QTD_LOC,TRR_YTD_LOC,PRR_INDEX_VAL_LOC,PRR_MTD_LOC,EXCESS_RTN_1_DAY,EXCESS_RTN_1_WEEK,EXCESS_RTN_1_MONTH,EXCESS_RTN_3_MONTH,EXCESS_RTN_6_MONTH,EXCESS_RTN_12_MONTH,EXCESS_RTN_MTD,EXCESS_RTN_QTD,EXCESS_RTN_YTD,EXCESS_SWAP_RTN_MTD,PAYDOWN_RETURN_MTD,ASSET_SWAP,PREVMEND_ASSETSWP,ASSETSWP_1_DAY_CHGE,ASSETSWP_1_WK_CHGE,ASSETSWP_1_MTH_CHGE,ASSETSWP_3_MTH_CHGE,ASSETSWP_12_MTH_CHGE,ASSETSWP_MTD_CHGE,ASSETSWP_QTD_CHGE,ASSETSWP_YTD_CHGE,OAS,PREVMEND_OAS,OAS_1_DAY_CHANGE,OAS_1_WEEK_CHANGE,OAS_1_MO_CHANGE,OAS_3_MO_CHANGE,OAS_12_MO_CHANGE,OAS_MTD_CHANGE,OAS_QTD_CHANGE,OAS_YTD_CHANGE,EFFECTIVE_YIELD,PREVMEND_EFF_YIELD,SEMI_YLD_TO_WORST,YLD_TO_WORST,PREVMEND_YLD_TO_WORST,YLD_TO_MATURITY,BOND_EQUIV_YTM,YIELD_TO_NEXT_CALL,PREVMEND_PRICE,PRICE,ACCRUED_INTEREST,PREVMEND_ACCRUED_INTEREST,SPREAD_TO_WORST,SPRD_TO_WORST_1_DAY_CHG,SPRD_TO_WORST_1_WK_CHGE,SPRD_TO_WORST_1_MTH_CHGE,SPRD_TO_WORST_3_MTH_CHGE,SPRD_TO_WORST_12_MTH_CHGE,SPRD_TO_WORST_MTD_CHGE,SPRD_TO_WORST_QTD_CHGE,SPRD_TO_WORST_YTD_CHGE,LIBOROAS,MARKET_CONVENTION_PRICE,FACE_VALUE_LOC,FULL_MARKET_VALUE_LOC,FACE_VALUE_PREVMEND_LOC
H0A0,9/1/2023,37185LAJ,US37185LAJ17,Genesis Energy L.P.,0,GEL,6.5,6.5,10/1/2025,2.081,2.081,B3,USD,US,Corporate,Industrials,Energy,Gas Distribution,CORP,INDU,Enrg,GasD,0.04447,0.04447,0.0398,0,1.86,1.86,1.317,1.298,1.86,1.862,1.86,1.927,-0.273,0.046,0.046,0.046,0.046,1,,,,,ICE BofA US High Yield Index,SENR,1.212,,0.318,0.979,0.022,0,0,0,0,0.345,0.918,0.019,0,0,0,0,0,0,0,8/14/2017,Americas,Call:MakeW,151.695,-0.002,0.451,0.156,1.994,5.395,12.801,-0.002,1.271,8.46,101.389,-0.02,-0.002,0.229,-0.279,1.387,2.855,10.861,-0.002,0.503,5.799,-0.004,0,169,167,2,-18,35,-61,-353,2,-7,-235,191,190,1,-15,41,-46,-346,1,4,-231,6.78,6.746,7.206,7.206,7.194,7.206,7.206,23.489,98.67,98.65,2.726389,2.708,233,-2,-4,22,-68,-306,-2,-10,-196,197,98.65,534.834,542.1954,534.834
H0A0,9/1/2023,37185LAK,US37185LAK89,Genesis Energy L.P.,0,GEL,6.25,6.25,5/15/2026,2.702,2.702,B3,USD,US,Corporate,Industrials,Energy,Gas Distribution,CORP,INDU,Enrg,GasD,0.0275,0.02748,0.02525,0,2.39,2.39,1.902,1.899,2.39,2.393,2.39,2.48,-0.257,0.072,0.072,0.072,0.072,1,,,,,ICE BofA US High Yield Index,SENR,1.753,,0.179,1.398,0.324,0,0,0,0,0.199,1.358,0.297,0,0,0,0,0,0,0,12/11/2017,Americas,Call:MakeW,141.676,0.054,1.157,1.439,3.824,6.173,15.489,0.054,3.482,10.579,97.388,0.036,0.095,0.782,1.056,3.904,4.035,14.579,0.095,2.854,8.706,0.078,0,246,249,-3,-41,-42,-152,-342,-3,-111,-238,253,258,-5,-40,-40,-142,-362,-5,-108,-246,7.233,7.241,7.508,7.508,7.522,7.508,7.508,70.887,96.923,96.959,1.857639,1.84,280,-5,-28,-34,-134,-334,-5,-94,-224,269,96.959,339.31,335.2941,339.31
H0A0,9/1/2023,37185LAL,US37185LAL62,Genesis Energy L.P.,0,GEL,7.75,7.75,2/1/2028,4.419,4.419,B3,USD,US,Corporate,Industrials,Energy,Gas Distribution,CORP,INDU,Enrg,GasD,0.05452,0.05458,0.05055,0,3.632,3.632,2.907,2.885,3.632,3.636,3.632,3.787,-0.17,0.163,0.163,0.163,0.163,1,,,,,ICE BofA US High Yield Index,SENR,2.649,,0.046,1.245,1.613,0,0,0,0,0.05,1.263,1.547,0,0,0,0,0,0,0,1/16/2020,Americas,Call:MakeW,127.661,-0.111,1.656,1.362,2.895,5.752,15.753,-0.111,3.455,11.064,95.589,-0.133,0.006,1.199,1.104,3.611,3.742,15.383,0.006,3.109,9.52,-0.022,0,370,370,0,-40,-29,-77,-251,0,-66,-168,364,363,1,-42,-27,-89,-283,1,-84,-195,8.075,8.021,8.529,8.529,8.492,8.529,8.529,99.99,97.304,97.174,0.667361,0.646,411,-2,-28,-24,-83,-244,-2,-73,-165,387,97.174,679.36,664.6927,679.36
H0A0,9/1/2023,37185LAM,US37185LAM46,Genesis Energy L.P.,0,GEL,8,8,1/15/2027,3.369,3.369,B3,USD,US,Corporate,Industrials,Energy,Gas Distribution,CORP,INDU,Enrg,GasD,0.08013,0.08016,0.07302,0,2.865,2.865,2.458,2.448,2.865,2.868,2.865,2.987,-0.086,0.102,0.102,0.102,0.102,1,,,,,ICE BofA US High Yield Index,SENR,2.276,,0.056,1.6,0.797,0,0,0,0,0.061,1.593,0.761,0,0,0,0,0,0,0,12/17/2020,Americas,Call:MakeW,122.642,-0.046,1.173,1.495,2.927,4.855,14.508,-0.046,2.363,10.016,99.236,-0.069,0.035,0.775,1.167,3.283,2.821,13.91,0.035,1.838,8.409,0.008,0,357,357,0,-32,-42,-91,-269,0,-41,-181,350,352,-2,-34,-42,-101,-292,-2,-55,-201,8.088,8.058,8.511,8.511,8.487,8.511,8.511,23.287,98.583,98.514,1.044444,1.022,394,-2,-21,-30,-90,-253,-2,-44,-169,371,98.514,981.245,976.9169,981.245
H0A0,9/1/2023,37185LAN,US37185LAN29,Genesis Energy L.P.,0,GEL,8.875,8.875,4/15/2030,6.622,6.622,B3,USD,US,Corporate,Industrials,Energy,Gas Distribution,CORP,INDU,Enrg,GasD,0.0431,0.04303,0.03721,0,4.678,4.678,3.841,3.843,4.678,4.679,4.678,4.887,-0.095,0.291,0.291,0.291,0.291,1,,,,,ICE BofA US High Yield Index,SENR,3.508,,0.033,0.563,2.639,0.592,0,0,0,0.035,0.568,2.633,0.586,0,0,0,0,0,0,1/25/2023,Americas,Call:MakeW,103.265,0.164,1.572,1.264,3.477,3.81,,0.164,3.496,,98.147,0.14,0.377,1.055,1.203,4.853,2.177,,0.377,3.598,,0.344,0,416,425,-9,-23,-23,-98,,-9,-73,,416,426,-10,-27,-23,-96,,-10,-75,,8.442,8.474,8.919,8.919,8.949,8.919,8.919,10.484,99.599,99.746,5.349653,5.325,467,-10,-21,-23,-86,,-10,-70,,442,99.746,500,525.4791,500
H0A0,9/1/2023,37247DAB,US37247DAB29,Genworth Financial Inc.,0,GNW,6.5,6.5,6/15/2034,10.788,10.788,BB2,USD,US,Corporate,Financial,Insurance,Multi-Line Insurance,CORP,FNCL,Insr,InsM,0.01967,0.01968,0.02055,0,7.219,7.219,7.194,7.192,7.219,7.224,7.219,7.529,0.683,0.688,0.688,0.688,0.688,1,,,,,ICE BofA US High Yield Index,SENR,7.24,,0.024,0.141,0.44,6.097,0.492,0,0,0.026,0.153,0.481,6.04,0.483,0,0,0,0,0,6/15/2004,Americas,MakeW,359.323,-0.053,0.174,-1.769,-1.758,-2.782,4.394,-0.053,-0.992,2.029,86.168,-0.073,0.583,-0.237,-0.897,1.43,-3.304,7.762,0.583,1.117,2.314,0.447,0,420,426,-6,5,12,-11,-35,-6,-9,0,436,445,-9,4,16,-5,-48,-9,-7,8,8.589,8.579,8.589,8.589,8.579,8.589,8.589,,85.541,85.477,1.390278,1.372,438,-9,3,15,-5,-47,-9,-9,8,465,85.477,276.103,239.8437,276.103
H0A0,9/1/2023,37255JAA,US37255JAA07,Genting New York LLC / Genny Cap Inc.,0,RWNYNY,3.3,3.3,2/15/2026,2.461,2.461,BB1,USD,US,Corporate,Industrials,Leisure,Gaming,CORP,INDU,RnR,Game,0.03849,0.03844,0.03907,0,2.274,2.274,2.269,2.271,2.274,2.276,2.274,2.367,0.027,0.064,0.064,0.064,0.064,1,,,,,ICE BofA US High Yield Index,SENR,2.277,,-0.009,1.911,0.368,0,0,0,0,-0.008,1.907,0.367,0,0,0,0,0,0,0,2/10/2021,Americas,Call:MakeW,97.199,0.113,0.941,0.418,0.833,4.231,3.897,0.113,0.795,4.458,89.029,0.103,0.185,0.556,0.061,1.117,2.276,3.463,0.185,0.194,3.037,0.155,0,336,342,-6,-17,9,-19,11,-6,15,-16,347,355,-8,-21,10,-13,13,-8,17,-18,8.241,8.28,8.241,8.241,8.28,8.241,8.241,8.411,89.132,89.224,0.155833,0.147,347,-8,-22,9,-13,13,-8,16,-18,364,89.224,525,469.2451,525
H0A0,9/1/2023,374276AJ,US374276AJ21,ABE Investment Holdings Inc./Getty Images Inc,0,ABEGET,9.75,9.75,3/1/2027,3.497,3.497,B3,USD,US,Corporate,Industrials,Media,Advertising,CORP,INDU,Medi,MedS,0.02449,0.02456,0.02232,0,2.9,2.9,1.328,1.156,2.9,2.905,2.9,3.044,-0.567,0.105,0.105,0.105,0.105,1,,,,,ICE BofA US High Yield Index,SENR,1.116,,0.373,0.622,0.342,0,0,0,0,0.39,0.575,0.294,0,0,0,0,0,0,0,2/19/2019,Americas,Call:MakeW,150.847,-0.308,-0.001,0.855,2.188,5.148,9.213,-0.308,2.335,7.414,98.204,-0.335,-0.312,-0.234,0.427,1.509,2.71,7.097,-0.312,1.608,4.914,-0.308,0,395,364,31,120,74,36,-118,31,-1,-57,396,364,32,12,-14,-14,-123,32,-63,-110,8.521,8.163,9.922,9.922,9.807,9.922,9.922,49.68,99.836,99.501,0.027083,0,537,7,19,-6,-55,-69,7,-37,-66,409,99.501,300,298.5852,300
H0A0,9/1/2023,377320AA,US377320AA45,Glatfelter Corporation,0,GLT,4.75,4.75,11/15/2029,6.205,6.205,CCC2,USD,US,Corporate,Industrials,Basic Industry,Forestry/Paper,CORP,INDU,Basc,Papr,0.02923,0.02922,0.03721,0,4.873,4.873,4.849,4.849,4.873,4.875,4.873,5.158,0.291,0.292,0.292,0.292,0.292,1,,,,,ICE BofA US High Yield Index,SENR,4.884,,0.015,0.071,3.618,1.143,0,0,0,0.017,0.082,3.61,1.134,0,0,0,0,0,0,10/25/2021,Americas,Call:MakeW,77.954,0.014,1.199,1.772,10.933,11.735,20.81,0.014,7.925,21.7,69.188,-0.005,0.321,0.598,1.908,12.934,10.332,22.112,0.321,8.453,21.203,0.277,0,622,627,-5,-4,-17,-131,-126,-5,-87,-146,744,750,-6,-9,-26,-207,-226,-6,-139,-260,11.72,11.716,11.72,11.72,11.716,11.72,11.72,40.485,69.86,69.856,1.411806,1.399,745,-6,-11,-28,-210,-226,-6,-142,-261,768,69.856,500,356.3397,500
H0A0,9/1/2023,37892AAA,US37892AAA88,Global Net Lease Inc / Global Net Lease Operating Partnership LP,0,GNL,3.75,3.75,12/15/2027,4.286,4.286,BB1,USD,US,Corporate,Industrials,Real Estate,REITs,CORP,INDU,REst,REIT,0.03227,0.03233,0.03721,0,3.723,3.723,3.702,3.705,3.723,3.727,3.723,3.913,0.163,0.165,0.165,0.165,0.165,1,,,,,ICE BofA US High Yield Index,SENR,3.725,,0.001,0.856,2.845,0,0,0,0,0.003,0.862,2.832,0,0,0,0,0,0,0,12/16/2020,Americas,Call:MakeW,84.818,-0.204,1.154,-0.192,9.147,-2.092,-0.185,-0.204,7.009,-3.139,75.828,-0.218,-0.024,0.582,-0.328,10.421,-3.991,-0.049,-0.024,6.936,-4.281,-0.051,0,523,523,0,-7,16,-162,97,0,-106,148,583,582,1,-12,22,-221,126,1,-147,192,10.254,10.192,10.254,10.254,10.192,10.254,10.254,10.632,78.05,77.878,0.802083,0.792,582,1,-13,21,-223,125,1,-149,191,608,77.878,500,393.4023,500
H0A0,9/1/2023,379352AL,US379352AL15,Global Marine Inc,0,GLBMRN,7,7,6/1/2028,4.75,4.75,CCC2,USD,US,Corporate,Industrials,Energy,Oil Field Equipment & Services,CORP,INDU,Enrg,OilE,0.01902,0.01889,0.01944,0,3.789,3.789,3.768,3.763,3.789,3.785,3.789,3.988,0.177,0.179,0.179,0.179,0.179,1,,,,,ICE BofA US High Yield Index,SENR,3.793,,0.025,0.412,3.331,0,0,0,0,0.026,0.421,3.316,0,0,0,0,0,0,0,5/26/1998,Americas,MakeW,650.378,0.674,1.564,0.094,10.935,13.331,64.285,0.674,8.808,26.801,84.671,0.652,0.866,0.987,-0.01,12.289,11.572,64.247,0.866,8.805,25.753,0.843,0,586,604,-18,-15,10,-195,-597,-18,-142,-300,615,637,-22,-22,14,-256,-1007,-22,-188,-434,10.545,10.714,10.545,10.545,10.714,10.545,10.545,,86.425,87,1.769444,1.75,616,-23,-24,12,-259,-1006,-23,-191,-435,640,87,261.217,231.8809,261.217
H0A0,9/1/2023,37954FAG,US37954FAG90,Global Partners LP / GLP Finance Corp,0,GLP,7,7,8/1/2027,3.914,3.914,B2,USD,US,Corporate,Industrials,Energy,Oil Refining & Marketing,CORP,INDU,Enrg,OilR,0.03252,0.03251,0.02977,0,3.343,3.343,2.272,2.26,3.343,3.345,3.343,3.467,-0.364,0.137,0.137,0.137,0.137,1,,,,,ICE BofA US High Yield Index,SENR,1.994,,0.162,1.246,0.869,0,0,0,0,0.168,1.249,0.793,0,0,0,0,0,0,0,2/10/2020,Americas,Call:MakeW,128.105,0.02,1.658,0.689,5.002,6.975,12.799,0.02,2.703,8.698,96.919,0,0.088,1.25,0.359,5.398,4.819,12.19,0.088,2.194,7.073,0.068,0,232,234,-2,-56,-9,-170,-255,-2,-55,-153,223,226,-3,-57,-5,-188,-272,-3,-73,-174,6.723,6.707,7.446,7.446,7.446,7.446,7.446,99.99,98.5,98.5,0.602778,0.583,296,-5,-32,-7,-151,-214,-5,-57,-133,244,98.5,400,396.4111,400
H0A0,9/1/2023,37954FAJ,US37954FAJ30,Global Partners LP / GLP Finance Corp,0,GLP,6.875,6.875,1/15/2029,5.369,5.369,B2,USD,US,Corporate,Industrials,Energy,Oil Refining & Marketing,CORP,INDU,Enrg,OilR,0.02739,0.02738,0.02605,0,4.335,4.335,3.704,3.692,4.335,4.338,4.335,4.512,-0.166,0.231,0.231,0.231,0.231,1,,,,,ICE BofA US High Yield Index,SENR,3.396,,0.04,0.621,2.848,0.179,0,0,0,0.042,0.629,2.829,0.177,0,0,0,0,0,0,1/29/2021,Americas,Call:MakeW,111.458,0.02,1.316,1.399,5.34,6.216,11.938,0.02,2.956,8.121,91.787,0,0.206,0.765,1.287,6.644,4.44,12.267,0.206,2.937,7.044,0.18,0,357,361,-4,-17,-24,-128,-156,-4,-46,-84,354,359,-5,-20,-25,-148,-179,-5,-61,-101,7.879,7.872,8.157,8.157,8.157,8.157,8.157,33.242,94.5,94.5,0.897569,0.878,383,-6,-16,-26,-135,-161,-6,-59,-92,380,94.5,350,333.8915,350
H0A0,9/1/2023,37959GAC,US37959GAC15,Global Atlantic Finance Co.,0,GBLATL,4.7,4.7,10/15/2026,3.119,28.119,BB1,USD,US,Corporate,Financial,Insurance,Life Insurance,CORP,FNCL,Insr,InsL,0.04546,0.0455,0.05581,0,2.615,2.615,1.206,1.194,2.615,2.618,2.615,2.83,-0.189,0.085,0.085,0.085,0.085,1,,,,,ICE BofA US High Yield Index,SUB,9.116,,0.012,1.7,1.408,0.172,-0.747,-1.313,0,0.013,1.71,1.398,0.165,-0.886,-1.276,0,0,0,0,7/6/2021,Americas,Call,80.099,-0.102,-0.604,0.786,-4.796,-10.815,-5.694,-0.102,2.811,-1.424,71.442,-0.12,-0.167,-1.112,0.122,-4.85,-13.517,-6.923,-0.167,1.531,-3.169,-0.17,0,470,469,1,7,3,33,76,1,0,40,561,559,2,14,4,68,150,2,-5,79,10.071,9.994,10.265,10.265,10.252,10.265,10.265,16.487,72.193,72.104,1.788611,1.776,592,-9,10,3,71,139,-9,-18,88,554,72.104,750,554.1974,750
H0A0,9/1/2023,37960BAA,US37960BAA35,Global Medical Response Incorporated,0,AIMEGR,6.5,6.5,10/1/2025,2.081,2.081,CCC2,USD,US,Corporate,Industrials,Healthcare,Health Services,CORP,INDU,Hcar,Hlth,0.03528,0.03533,0.04465,0,1.66,1.66,1.657,1.66,1.66,1.664,1.66,1.883,0.037,0.037,0.037,0.037,0.037,1,,,,,ICE BofA US High Yield Index,SECR,1.66,,0.02,1.584,0.053,0,0,0,0,0.021,1.581,0.053,0,0,0,0,0,0,0,10/2/2020,Americas,Call:MakeW,86.057,-0.16,0.422,16.625,11.823,-3.727,-15.672,-0.16,26.588,2.289,69.77,-0.185,-0.12,0.121,16.223,11.68,-5.857,-16.815,-0.12,25.862,0.445,-0.142,0,1739,1732,7,17,-411,-162,1078,7,-543,413,2205,2195,10,17,-781,-316,1503,10,-1100,581,26.932,26.794,26.932,26.932,26.794,26.932,26.932,99.99,69.087,68.954,2.726389,2.708,2205,10,13,-784,-319,1504,10,-1106,582,2217,68.954,600,430.0823,600
H0A0,9/1/2023,37960JAA,US37960JAA60,Global Aircraft Leasing Co Ltd,0,GALCLD,6.5,6.5,9/15/2024,1.038,1.038,B2,USD,IE,Corporate,Financial,Financial Services,Cons/Comm/Lease Financing,CORP,FNCL,FinS,CFin,0.1479,0.14785,0.13842,0,0.927,0.927,0.928,0.931,0.927,0.93,0.927,0.987,0.013,0.013,0.013,0.013,0.013,1,,,,,ICE BofA US High Yield Index,SENR,0.928,,0.585,0.343,0,0,0,0,0,0.585,0.343,0,0,0,0,0,0,0,0,7/31/2019,Europe,Call:MakeW,130.166,0.019,0.365,0.899,6.945,7.495,24.808,0.019,3.731,15.534,96.353,0,-0.017,0.179,0.434,6.073,5.235,22.66,-0.017,2.929,13.197,0.002,0,715,714,1,-1,13,-312,-537,1,-125,-382,760,759,1,-10,12,-360,-698,1,-147,-489,12.951,12.934,12.951,12.951,12.934,12.951,12.951,99.495,93.92,93.92,3.015278,2.997,760,-2,-15,11,-359,-698,-2,-151,-488,760,93.92,1860.116,1803.1084,1860.116
H0A0,9/1/2023,37960XAA,US37960XAA54,Global Infrastructure Solutions Inc.,0,GOINSO,5.625,5.625,6/1/2029,5.75,5.75,B1,USD,US,Corporate,Industrials,Basic Industry,Building & Construction,CORP,INDU,Basc,Bldg,0.02799,0.02801,0.02977,0,4.612,4.612,4.541,4.541,4.612,4.616,4.612,4.826,0.216,0.261,0.261,0.261,0.261,1,,,,,ICE BofA US High Yield Index,SENR,4.508,,0.016,0.12,3.764,0.642,0,0,0,0.018,0.119,3.766,0.642,0,0,0,0,0,0,6/1/2021,Americas,Call,93.16,-0.088,0.593,1.183,4.019,4.033,13.677,-0.088,4.105,12.237,81.126,-0.107,0.181,-0.012,1.236,5.887,2.52,14.752,0.181,4.46,11.567,0.148,0,471,474,-3,4,-13,-77,-118,-3,-58,-108,499,503,-4,2,-18,-95,-162,-4,-76,-145,9.298,9.272,9.304,9.304,9.279,9.304,9.304,31.372,83.981,83.89,1.421875,1.406,501,-4,2,-19,-96,-160,-4,-77,-145,524,83.89,400,341.2458,400
H0A0,9/1/2023,37960XAB,US37960XAB38,Global Infrastructure Solutions Inc.,0,GOINSO,7.5,7.5,4/15/2032,8.622,8.622,B1,USD,US,Corporate,Industrials,Basic Industry,Building & Construction,CORP,INDU,Basc,Bldg,0.02211,0.02212,0.02232,0,5.84,5.84,5.623,5.618,5.84,5.845,5.84,6.125,0.319,0.453,0.453,0.453,0.453,1,,,,,ICE BofA US High Yield Index,SENR,5.458,,0.03,0.186,2.063,3.328,0,0,0,0.031,0.188,2.072,3.337,0,0,0,0,0,0,4/7/2022,Americas,Call:MakeW,105.524,-0.058,1.848,4.101,5.421,4.498,16.063,-0.058,3.754,16.099,93.65,-0.081,0.367,1.345,4.514,7.796,3.527,18.116,0.367,4.879,15.891,0.288,0,518,523,-5,-23,-59,-93,-131,-5,-62,-135,548,555,-7,-23,-72,-109,-176,-7,-70,-181,9.716,9.699,9.766,9.766,9.752,9.766,9.766,12.957,87.052,86.979,2.854167,2.833,557,-7,-23,-71,-106,-172,-7,-72,-176,575,86.979,300,269.5004,300
H0A0,9/1/2023,38016LAA,US38016LAA35,Go Daddy Operating Company LLC and GD Finance Co Inc,0,GDDY,5.25,5.25,12/1/2027,4.247,4.247,BB3,USD,US,Corporate,Industrials,Technology & Electronics,Software/Services,CORP,INDU,Tech,SWar,0.04753,0.04776,0.04465,0,3.679,3.679,2.945,2.85,3.679,3.686,3.679,3.8,-0.228,0.163,0.163,0.163,0.163,1,,,,,ICE BofA US High Yield Index,SENR,2.652,,0.061,1.203,1.679,0,0,0,0,0.066,1.223,1.617,0,0,0,0,0,0,0,6/4/2019,Americas,Call:MakeW,113.985,-0.5,0.852,0.41,-0.01,3.69,6.979,-0.5,1.194,4.363,92.039,-0.515,-0.386,0.394,0.151,0.628,1.682,6.395,-0.386,0.838,2.737,-0.412,0,184,169,15,-14,1,-4,-107,15,-17,-39,175,159,16,-14,3,6,-115,16,-15,-37,6.185,5.979,6.546,6.546,6.405,6.546,6.546,99.99,95.75,95.25,1.327083,1.313,211,9,-6,-2,-21,-105,9,-19,-40,199,95.25,600,579.4625,600
H0A0,9/1/2023,38016LAC,US38016LAC90,Go Daddy Operating Company LLC and GD Finance Co Inc,0,GDDY,3.5,3.5,3/1/2029,5.497,5.497,BB3,USD,US,Corporate,Industrials,Technology & Electronics,Software/Services,CORP,INDU,Tech,SWar,0.05647,0.0564,0.05953,0,4.845,4.845,4.663,4.665,4.845,4.847,4.845,5.004,0.137,0.273,0.273,0.273,0.273,1,,,,,ICE BofA US High Yield Index,SENR,4.53,,-0.002,0.094,4.117,0.439,0,0,0,0,0.089,4.131,0.441,0,0,0,0,0,0,2/25/2021,Americas,Call:MakeW,96.084,0.114,1.554,0.309,0.066,4.99,6.347,0.114,1.098,5.599,87.535,0.103,0.386,0.933,0.353,1.958,3.352,7.413,0.386,1.423,4.846,0.354,0,226,232,-6,-16,1,-24,-75,-6,-16,-53,223,231,-8,-19,-2,-28,-88,-8,-22,-59,6.533,6.554,6.566,6.566,6.585,6.566,6.566,40.799,85.954,86.043,0.009722,0,225,-8,-19,-5,-31,-88,-8,-24,-59,249,86.043,800,688.4187,800
H0A0,9/1/2023,380355AD,US380355AD93,GoEasy Limited,0,GSYCN,5.375,5.375,12/1/2024,1.247,1.247,BB3,USD,CA,Corporate,Financial,Financial Services,Cons/Comm/Lease Financing,CORP,FNCL,FinS,CFin,0.0452,0.04509,0.04093,0,1.171,1.171,1.02,1.039,1.171,1.172,1.171,1.208,-0.099,0.02,0.02,0.02,0.02,1,,,,,ICE BofA US High Yield Index,SENR,0.982,,0.565,0.456,0,0,0,0,0,0.563,0.453,0,0,0,0,0,0,0,0,11/27/2019,Americas,Call:MakeW,120.106,0.23,0.564,1.894,4.109,6.751,11.077,0.23,2.806,6.871,98.206,0.215,0.2,0.35,1.433,3.396,4.453,9.275,0.2,2.023,4.658,0.216,0,90,110,-20,-36,-122,-242,-364,-20,-146,-213,99,121,-22,-40,-124,-239,-381,-22,-147,-225,6.189,6.391,6.352,6.352,6.533,6.352,6.352,76.23,98.62,98.835,1.358681,1.344,113,-21,-33,-111,-231,-367,-21,-138,-212,98,98.835,550,551.0662,550
H0A0,9/1/2023,380355AF,US380355AF42,GoEasy Limited,0,GSYCN,4.375,4.375,5/1/2026,2.664,2.664,BB3,USD,CA,Corporate,Financial,Financial Services,Cons/Comm/Lease Financing,CORP,FNCL,FinS,CFin,0.02453,0.02448,0.02381,0,2.405,2.405,2.38,2.383,2.405,2.407,2.405,2.499,0.056,0.072,0.072,0.072,0.072,1,,,,,ICE BofA US High Yield Index,SENR,2.368,,-0.001,1.851,0.53,0,0,0,0,0.001,1.848,0.526,0,0,0,0,0,0,0,4/29/2021,Americas,Call:MakeW,101.539,0.182,0.164,1.218,3.645,6.203,8.106,0.182,1.629,7.327,91.095,0.169,0.261,-0.238,0.877,4.023,4.303,7.716,0.261,1.068,5.987,0.231,0,304,314,-10,14,-22,-118,-105,-10,-18,-103,306,316,-10,14,-24,-124,-116,-10,-20,-114,7.761,7.829,7.767,7.767,7.834,7.767,7.767,99.99,91.809,91.967,1.470486,1.458,305,-10,13,-25,-125,-116,-10,-21,-115,324,91.967,320,298.9994,320
H0A0,9/1/2023,381013AA,US381013AA98,Golden Entertainment Inc,0,GDEN,7.625,7.625,4/15/2026,2.622,2.622,B2,USD,US,Corporate,Industrials,Leisure,Gaming,CORP,INDU,RnR,Game,0.02828,0.02827,0.02511,0,2.266,2.266,1.268,1.253,2.266,2.269,2.266,2.356,-0.382,0.066,0.066,0.066,0.066,1,,,,,ICE BofA US High Yield Index,SENR,1.131,,0.364,0.788,0.12,0,0,0,0,0.387,0.728,0.097,0,0,0,0,0,0,0,4/15/2019,Americas,Call:MakeW,137.601,0.021,0.37,0.13,1.02,3.167,4.7,0.021,0.113,5.814,99.603,0,0.018,0.171,-0.303,0.245,0.824,2.113,0.018,-0.65,3.184,0.019,0,201,201,0,-16,39,18,31,0,89,-102,238,239,-1,-11,51,54,34,-1,116,-84,7.107,7.076,7.942,7.942,7.942,7.942,7.942,82.212,99.25,99.25,2.901736,2.881,321,-4,4,20,94,59,-4,157,-71,247,99.25,337.461,344.7223,337.461
